ra,dec,z
155.66193778538351,57.35445670144911,0.1803967065007887
115.21672510092068,38.536921205537,0.2396894694905152
129.05592954743702,5.283763975275711,0.2920041125463063
215.858805794226,31.491916684217163,0.3608076384793053
230.6034722177183,4.935340541062256,0.3072591010010044
292.79949073030525,66.84112815008574,0.2909279863727301
178.14174957018085,-1.835201753662616,0.2793297681437358
295.8240859318596,65.38989669503123,0.3192203893951092
230.3399028300745,37.12616675852786,0.156704201633605
216.23064110591264,36.74877563142988,0.163380937524983
164.33625896091303,69.56254432529225,0.2761203457944927
172.29035207286145,0.4615953069475906,0.1304603800593108
178.37490692434025,40.629027045895526,0.1452820442596382
207.43207121764613,6.0292935884690975,0.2428477056692821
222.35038999078236,-1.897353848621812,0.3165925305097771
112.78525010075074,33.94907861388388,0.2182217511360228
247.54368757239456,33.59208338461691,0.1661204589169653
171.0839677617976,48.98019147838107,0.1139329354490234
217.92192129567923,27.39357754230617,0.0601378038888446
135.473005857776,35.70222523075629,0.106468604911801
213.1955475267925,30.89862661833862,0.1595775439569556
214.47589447199303,1.529542999533317,0.3105100590637619
284.3532573075924,61.71611952446819,0.228004247261539
129.71789059856076,8.43723865024746,0.0637888940489835
158.7926751601465,-6.953099623588376,0.2175771871786729
203.108790735717,2.79995695778786,0.2980511259483338
216.79167009845665,9.097361620802651,0.3086314044220778
264.54488410322915,44.543373722629866,0.2019490767367085
211.1458692415601,45.88338414030434,0.1976207530632981
222.17569173548904,44.42916685072192,0.0437829281857733
232.170304110426,37.144348166142834,0.2921031143404961
127.71208784747796,54.83536393245819,0.1409714945600693
190.76847078287437,51.85138110381827,0.3761328041674966
127.7928558201456,18.699612741238425,0.1795815354026105
108.86706964775767,32.34195817937336,0.4548993231647558
142.42787613189498,0.4075539952543699,0.1513750993252618
213.4533421041576,43.73504881091684,0.1668591563116539
196.17860165606348,26.09538171599514,0.3337566165035298
253.78890988379283,17.159854237371086,0.1236225746655471
245.6887261764278,37.07781064040375,0.200959125658072
135.163694775474,47.13515717685836,0.3841498133588669
236.95785004815252,29.315778784002912,0.3636922151238032
211.7414763755321,5.453066848052069,0.117626097505287
252.369260358152,14.644607792891318,0.2550781564767967
252.62502464458055,8.517778977583573,0.0617898184542968
218.9943542191428,17.95410191975654,0.0939301233363918
164.1389021572415,9.042658294149907,0.3331888872657591
207.59058006119184,27.093910192641623,0.0856184368106311
261.52836307337515,26.09275440009693,0.1784407272208767
242.0237004837296,2.2062139408830217,0.3045072166067184
110.4277918312213,67.90978887714256,0.203997861829728
135.99455622205983,1.1155304263918144,0.4236404672638698
246.1227658234658,30.71858212926608,0.0558570329079691
144.88790807174777,-5.486205191853993,0.2769215968763575
270.41178519643387,32.38320994639971,0.2326750002502428
106.2090166533424,67.47023523522442,0.2825097620196553
185.59076864444629,-1.391617152942024,0.2908900977706091
109.52439150954196,44.19503236492589,0.1365384432024936
212.27262001079717,-3.336534027361793,0.1417942314508699
156.77552154281508,63.76113203668699,0.3344168928276835
200.31774255077625,4.439678402950396,0.0979582679750512
271.58761000869555,58.519759641319936,0.1705673670842903
204.29157463004867,6.516624578132868,0.1340839608082151
130.0116995009456,-6.294439353587961,0.3566485561182839
193.17032224764552,41.70246330429055,0.1599367272431056
158.90549367099118,31.900605512692675,0.3554791236924535
215.1898755668626,4.963989709984128,0.2092026108848699
113.53062009793491,46.74191820512217,0.1932284939360511
167.84259180154672,-0.1381313245548226,0.3238518031779279
203.9532220844172,-7.351791236303687,0.1480197892428411
110.90988397419116,39.25889236518835,0.3440636794177274
109.98092307360312,55.55261724440579,0.0393007063448365
99.83389574807453,56.75500933659502,0.3555022640735698
175.738987765827,-1.1633655532761444,0.0973443076588162
177.5279837725153,37.95511219372201,0.230641934657313
215.6569222841333,8.598625617558849,0.1502092017320214
194.6665320730964,57.44361619132547,0.3490525491816296
125.4213366978935,20.48747003229372,0.1100408778053857
228.2981190861277,4.183287331143621,0.1096357614396949
260.5197419048813,33.30835835961228,0.1115177772521249
154.28183716848002,-1.280664862294,0.0631035046795365
212.14566226785928,-5.8074663853432895,0.2975022290235307
251.82737433638093,21.460542074548048,0.1548565365872848
170.76218074838948,2.1982043902462025,0.2120224140619431
238.5543510418759,24.040558869752847,0.3447244985726064
271.4728620188964,38.88418336989389,0.1949550848555662
226.00335609076177,14.907335966195934,0.2821621703972533
196.7583317951741,36.07446310834106,0.2296261097944079
197.3285310291839,-3.5009597883915062,0.3063186713298413
222.6214267641069,44.32713347515726,0.3237262525824104
206.50709606775737,54.41459178641687,0.1367703396361458
175.2856257413094,76.43174341296384,0.2718651122953263
199.7595233492203,33.91473654339728,0.1803640966448664
230.4468258803111,10.91209293364738,0.331468807964434
106.99142715444631,51.08931453556875,0.1672826741217651
266.32193508085965,39.23438420460578,0.3346198118448696
176.8080230019107,56.490344326594126,0.1892416942342253
243.2356023082375,32.64547614535707,0.2464701452639096
115.4206518881852,51.66741514513708,0.1898936325834512
237.42680936188424,8.80257739645458,0.2893706468812632
170.20368688014298,-9.10705656434256,0.332612804400442
132.4687024733558,39.16281585167415,0.3464514893451498
150.13429805916454,22.40369808745197,0.2617964403481271
195.9458765367342,36.75889859877675,0.3384465633923181
212.83189431040088,-7.443797722822196,0.346282407982083
135.64460253839567,1.750027452045719,0.2005371199017584
227.3915821680553,54.32532697988231,0.0386341819277365
166.65396395100512,4.445805797332925,0.2036642254433782
117.4046779326512,36.92327494058308,0.4906685499645427
165.63194839460093,50.40297482278263,0.2024236072709445
210.4408215652748,2.72547025954611,0.2891830442054752
145.10984121698783,1.387368947806029,0.1185534898672467
175.96967497034024,-1.6088382660142977,0.1297758287344686
133.53958898528066,-2.375729083399408,0.0776524191629626
205.9753271881544,31.989902321232584,0.4376274700884227
154.4907942905426,47.00214139100942,0.2104561866082201
196.7361251033864,9.116445558666973,0.1713447329630206
220.81212908620623,0.9833635429626162,0.3362168202148472
171.23301553324742,68.12974026775964,0.1758701718465835
228.54359745947784,5.312670718811848,0.2764849493901761
123.84282190738244,68.20134327154246,0.0468747069471862
224.863483301113,47.05392348012381,0.2076693416773603
161.8694846278817,30.05704774855681,0.2458913970744758
204.18058707365208,32.297436840257966,0.1688013481944957
145.11726596244696,-4.919004695737009,0.3907715442271394
241.81075929054956,33.90244886844563,0.2151730391024005
222.4243139134325,43.69983462744064,0.2025465424772986
204.7507550394216,5.421711291946408,0.2017262452282357
201.92003847173183,-3.9741201447772263,0.1148362222307741
178.25913242904676,-1.5439416930187873,0.1376058238466093
228.7902099449359,6.474280481262753,0.2692749533135808
209.5825269654873,12.109807633374809,0.3156422679504331
225.84510673248448,30.38272853694396,0.1577513901001056
243.82941913189413,3.896868493432695,0.2276005919373991
229.27055040830348,4.848202702207147,0.0378336142918948
184.22882125655104,2.11563467845466,0.3974277836215685
149.6619935928628,-6.577923738115467,0.2702130907520751
187.8906244985633,59.65464716349075,0.2955064566606025
127.30338552974366,10.796940717886129,0.0815300735130288
237.1020065409056,13.905824228639926,0.1342158541098005
227.54107090738216,1.241877160255768,0.3025057262760177
245.81867342491975,13.009319559418389,0.3290892991660043
127.7034402688479,32.0331260097729,0.3268397414044118
221.972650780618,11.64628680899075,0.057437141767969
204.26616763067165,55.17381394320344,0.1863180387503494
194.0640214956005,-8.320982124229374,0.124187204615295
125.2631241470318,52.097066316344176,0.2574865782495743
210.32492880144167,32.22768900555773,0.2502702608946483
204.5272474727027,48.29929052198271,0.1877039400315177
196.5427809192564,32.49854024660804,0.2949430897108625
151.40060812972388,6.35749098867961,0.1577002249717673
264.2980515073196,42.94396438085427,0.2455678486095064
158.8336410609736,-8.354492842468355,0.2804779388417426
124.28689145131028,8.943136626396033,0.235612334249935
231.9373829218297,11.913215398687976,0.270066080650981
258.4806568993702,13.587179595146385,0.4373190044615985
205.6497806166789,17.043717043950664,0.1956191394182171
263.33541873430624,27.76225209965869,0.086497329083932
155.37648673671032,-6.360751112291508,0.1655105290633987
227.53798767749765,-4.433306845489042,0.3629049515402757
272.673641662005,38.107479305409086,0.2494949766789446
159.12359838956388,63.95829454723164,0.2826478868912317
146.24250508047976,39.28628051286006,0.039348514968228
176.70809390145072,66.79467710940843,0.4055582512382845
217.96662022992027,52.53401954798291,0.3421683622285729
192.34372803540583,3.940279296477744,0.2816061955829753
235.55676728113284,8.284838994081099,0.2026422264522996
128.3168089412714,23.97426284679631,0.4550731898997335
186.0229796783289,61.0478662669783,0.1901577650290714
190.9484090078961,34.16270343014958,0.3220563700759306
167.40250292703348,9.793007940419338,0.0208277389612474
109.7774882996457,39.49105120308781,0.3492864430206495
198.13125452892783,-7.392018055546682,0.157595671928052
159.748035985743,0.4457202953342865,0.1416366054546506
168.85623420784447,2.6051951168742145,0.2428385229015174
279.970409219634,54.46936159315352,0.1062418978080445
115.1583993163728,50.98197956491542,0.4454858160881973
233.18947177375188,15.394580813238385,0.361082364392873
290.6406487425453,60.33858338865269,0.3725011926126109
219.7896477949178,35.81726726863,0.3241715873179142
192.73726201910176,9.408184987320585,0.2488974957896187
215.0540523941209,-6.12851039821376,0.2953639260395994
207.38701996175956,53.86361723814744,0.0687596393636042
218.4210948344632,-4.736232154416167,0.2176322005934559
206.5929665794201,9.808327076301236,0.1416797068199629
263.2641337158027,27.580565441948487,0.0227421500934706
251.8789765695324,14.78867113435029,0.206945906973067
199.99890697863995,18.62288941451598,0.2658088706100311
213.32126114760192,-6.897708594928659,0.1521037716334651
176.07063299243114,1.7221027396834412,0.3107236960129442
213.6644113361819,11.755497365755009,0.2693236576238523
263.91265457422,25.115023550017355,0.1031882723735729
220.6745317795685,-4.1832442670218,0.2004958942768576
203.1052931501598,50.56763500637111,0.2763520840576794
157.23753081083925,-0.3762126814741382,0.2231429014731978
174.56286332038786,61.46793946129151,0.3251779663464874
238.5777217517755,11.220170730879202,0.3144981711293373
175.740830515282,65.8165330337407,0.2905669749861081
244.5686237612811,14.99020757774336,0.3368266368178463
230.18736924987692,34.36612241961595,0.1259528402842045
233.1726990501449,43.0617773949119,0.1426547204332056
268.0210775628522,37.90236024187361,0.2662594542299956
178.53265605951557,-7.544502887995333,0.2058043918035863
125.98369411069936,16.450337825635426,0.0914630065704114
213.93726076017776,-6.275793647821794,0.1137077266364934
201.92717690349383,-1.0431896767277886,0.2034953553656359
194.84509883046812,-4.651082624952691,0.2484250751264197
228.5917669089144,-3.5675169364996524,0.0977081610174723
252.942148158451,29.52658071935151,0.3351142382118873
156.51722710597318,-3.809309666739056,0.3375854355628975
232.09771022406545,38.12440380589198,0.3554019843009749
222.2697898215029,-4.0145065039553565,0.3273381792335211
161.27379955212194,-5.664904277222098,0.0921791750478206
131.41888329905058,5.162518629619753,0.2389492030773391
152.7763439198091,-1.0466593198225076,0.3378792004990861
250.24599330090956,18.065206212926263,0.278740500328918
157.98547384759624,4.505697309169262,0.0674412590865599
103.50291475562828,73.41546124636135,0.2694898848257204
235.61097591068187,38.07198960570361,0.3319113942275058
118.42576144077204,17.80407132686556,0.218984419912109
148.56925654309742,6.561371172968508,0.1735911823827538
291.91471171425144,67.81492903213233,0.2636539659472238
117.84357067633624,22.96172115729835,0.40141252441821
234.56195668906108,33.040571955765564,0.1252450683597128
236.09166229616676,19.61280199792585,0.1000228773158969
161.15846711261898,29.94932669164001,0.2502143897851764
129.25841187350238,-4.582725641610236,0.194269524118582
137.97399745583277,32.33256940444636,0.4044248432020777
118.74013454510228,21.87170298922128,0.401604043054126
159.35607054440706,2.428795658859788,0.4084550725065744
