id_msa,ra,dec,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,z_num,name,id,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,X,Y,Z_coord
,3.5527098497825547,-30.3387283825946,,,,,,,,,,,,,,,,,,,8.62438197115042,UNCOVER-60540,60540,8.62438197115042,8016.258322670563,497.6980094035053,-4700.62835845982,filament candidate,UNCOVER,8016.258322670563,497.69800940350524,-4700.6283584598195
,3.513055281845358,-30.338662292430943,,,,,,,,,,,,,,,,,,,8.833132613743384,UNCOVER-60562,60562,8.833132613743384,8063.572876246658,495.03349067815486,-4728.158442326144,filament candidate,UNCOVER,8063.572876246658,495.03349067815486,-4728.158442326144
,3.482474688467575,-30.33867950266504,,,,,,,,,,,,,,,,,,,6.422847100522905,UNCOVER-60563,60563,6.422847100522905,7406.83071942798,450.747181308145,-4342.9322688547945,filament candidate,UNCOVER,7406.83071942798,450.747181308145,-4342.9322688547945
,3.4770501665875573,-30.338638049539263,,,,,,,,,,,,,,,,,,,6.0988911528708725,UNCOVER-60564,60564,6.0988911528708725,7293.954798871938,443.1849344166261,-4276.716712603223,filament candidate,UNCOVER,7293.954798871938,443.1849344166261,-4276.716712603223
,3.473365605388878,-30.33851948817204,,,,,,,,,,,,,,,,,,,8.270852947294713,UNCOVER-60611,60611,8.270852947294713,7933.830497952628,481.552065737827,-4651.859361869043,filament candidate,UNCOVER,7933.830497952628,481.552065737827,-4651.859361869043
,3.538711263633737,-30.33851688548038,,,,,,,,,,,,,,,,,,,5.292026811082423,UNCOVER-60620,60620,5.292026811082423,6975.503116640159,431.37079611050416,-4090.2466478879023,filament candidate,UNCOVER,6975.503116640158,431.3707961105041,-4090.246647887902
,3.461936786262171,-30.338479292209584,,,,,,,,,,,,,,,,,,,7.399494434547082,UNCOVER-60623,60623,7.399494434547082,7707.12795841488,466.24913033728393,-4518.874496901311,filament candidate,UNCOVER,7707.12795841488,466.24913033728393,-4518.874496901311
,3.4783015861529125,-30.33841585451431,,,,,,,,,,,,,,,,,,,5.38498662070372,UNCOVER-60649,60649,5.38498662070372,7015.625159216023,426.4272606124395,-4113.4905700538175,filament candidate,UNCOVER,7015.625159216023,426.4272606124395,-4113.4905700538175
,3.556068134543742,-30.33844606449798,,,,,,,,,,,,,,,,,,,6.815304006938531,UNCOVER-60652,60652,6.815304006938531,7533.575350645157,468.1733886792154,-4417.555569231726,filament candidate,UNCOVER,7533.575350645157,468.1733886792154,-4417.555569231726
,3.524748461011991,-30.33847213839872,,,,,,,,,,,,,,,,,,,6.103641341818689,UNCOVER-60657,60657,6.103641341818689,7295.306684211621,449.3630937030161,-4277.698820004293,filament candidate,UNCOVER,7295.30668421162,449.36309370301603,-4277.698820004294
